user_lifetime_value,geo.country,user_id,user_properties.save_payment_info,user_properties.push_opt_in,event_name.add_to_wishlist,web_sessions,app_sessions,transactions,items_viewed,session_duration,promotion_clicks,ecommerce.purchase_value,items_viewed_filtered_by_sale,ecommerce.discount,items_viewed_per_app_session,transactions_app,items_added_to_cart_per_session_count,user_engagement_proxy,is_churned
619.69,TR,1297,1,0,1,9,49,11,145,519.74,19,146.83,66,0.81,1.33,17,0.4,7,1
641.06,IN,1298,0,1,1,48,12,12,72,323.14,9,350.08,49,0.99,4.95,6,2.38,1,0
862.12,TR,1299,0,0,8,7,34,6,3,506.82,16,428.21,76,0.34,1.99,4,1.69,7,1
106.86,IN,1300,1,0,9,38,7,8,192,557.91,18,331.23,20,0.09,8.08,4,3.53,5,1
247.17,TR,1301,1,1,7,7,5,16,105,277.83,8,189.4,95,0.7,0.12,15,1.97,7,1
433.9,UK,1302,0,1,8,14,44,5,112,471.39,13,51.98,31,0.79,0.59,3,4.99,8,0
153.45,IN,1303,0,0,2,24,24,9,192,494.64,12,39.01,92,0.36,1.43,1,3.08,3,0
969.89,IN,1304,1,0,0,2,11,12,163,582.07,7,419.76,17,0.53,3.97,4,4.21,1,1
170.01,UK,1305,1,1,5,0,15,13,146,526.55,3,194.49,16,0.12,0.22,10,1.58,5,0
878.57,US,1306,0,1,5,45,33,3,53,497.76,5,300.59,79,0.22,7.96,10,0.51,8,0
324.82,IN,1307,0,1,8,41,6,14,131,13.59,1,245.12,53,0.57,7.52,18,0.25,7,1
321.21,TR,1308,0,1,9,49,14,3,174,211.65,3,107.09,58,0.82,4.7,19,3.64,1,1
665.9,TR,1309,0,1,8,22,29,13,141,334.1,18,278.92,82,0.44,9.86,10,4.68,0,1
366.59,CA,1310,1,1,0,29,23,7,37,540.68,8,298.61,14,0.17,1.29,17,1.55,2,0
797.83,TR,1311,0,0,7,27,9,18,80,141.73,19,355.16,23,0.03,1.31,0,2.89,6,0
663.38,US,1312,0,0,6,37,24,19,8,343.34,16,445.12,31,0.3,6.81,8,4.53,5,1
704.95,FR,1313,0,1,0,46,32,4,1,446.03,5,223.94,66,0.13,5.13,1,4.33,4,0
730.93,IN,1314,1,1,3,15,24,17,34,181.08,16,112.75,20,0.13,8.84,16,1.16,0,1
898.14,CA,1315,1,1,5,23,8,14,40,558.8,11,454.38,41,0.25,3.31,16,0.8,1,0
763.18,CA,1316,0,0,4,34,10,1,171,206.71,6,208.92,56,0.22,3.6,1,0.61,9,1
380.87,US,1317,1,0,8,4,35,14,125,407.87,6,19.86,88,0.99,0.57,10,0.94,9,0
830.45,FR,1318,1,0,8,7,39,15,77,552.05,15,5.99,82,0.1,1.63,13,4.14,8,0
45.58,IN,1319,1,0,0,29,33,3,44,528.76,2,174.24,82,0.67,1.83,14,1.41,2,0
307.87,CA,1320,1,1,9,16,13,18,152,139.37,6,190.86,88,0.42,8.2,3,2.01,3,0
686.18,UK,1321,0,1,6,6,39,19,44,580.56,12,484.04,89,0.26,4.28,14,4.76,2,0
645.61,US,1322,0,1,5,20,6,9,191,92.08,9,43.1,42,0.34,6.53,18,3.6,6,0
118.95,DE,1323,1,0,1,7,13,5,54,69.56,8,170.15,35,0.44,9.06,8,3.12,1,0
819.05,FR,1324,0,1,9,18,1,17,87,521.26,7,291.51,14,0.91,1.66,14,3.72,2,0
740.52,US,1325,1,0,8,23,42,0,99,45.77,9,81.08,14,0.81,7.15,14,3.58,6,0
965.98,FR,1326,0,1,6,24,7,11,18,97.31,16,395.7,89,0.24,8.16,2,1.67,0,1
380.87,US,1327,1,0,8,4,35,14,125,407.87,6,19.86,88,0.99,0.57,10,0.94,9,0
289.04,US,1328,1,0,4,40,24,14,191,280.36,13,120.09,53,0.67,3.13,17,2.24,6,0
819.05,FR,1329,0,1,9,18,1,17,87,521.26,7,291.51,14,0.91,1.66,14,3.72,2,0
26.42,UK,1330,1,0,1,40,17,6,42,70.62,16,402.49,51,0.05,9.18,6,1.33,9,0
931.45,CA,1331,1,0,5,39,11,3,86,159.75,10,402.88,39,0.47,9.03,19,2.85,2,0
710.99,CA,1332,1,0,6,25,1,12,45,109.32,19,32.81,56,0.83,8.94,5,3.1,6,1
811.27,TR,1333,1,1,8,18,40,19,116,349.46,2,311.67,15,0.21,2.55,6,1.46,3,1
619.69,TR,1334,1,0,1,9,49,11,145,519.74,19,146.83,66,0.81,1.33,17,0.4,7,1
663.6,UK,1335,0,0,7,8,18,10,159,209.03,8,270.29,61,0.84,1.77,17,3.08,2,0
830.45,FR,1336,1,0,8,7,39,15,77,552.05,15,5.99,82,0.1,1.63,13,4.14,8,0
613.47,US,1337,1,0,7,46,15,13,11,255.51,14,498.61,1,0.73,2.83,0,3.6,7,1
507.65,UK,1338,1,1,1,39,45,18,5,458.17,6,281.73,81,0.95,8.37,9,2.74,5,1
79.86,FR,1339,1,0,7,32,49,11,68,74.25,13,35.89,4,0.83,4.16,9,0.56,5,1
323.75,TR,1340,1,0,7,43,20,3,190,428.54,9,124.54,55,0.14,4.34,9,4.77,9,0
810.31,DE,1341,1,1,1,27,21,4,27,513.01,1,157.36,90,0.51,4.67,2,1.94,0,0
655.44,UK,1342,1,0,5,31,35,8,75,71.84,15,138.41,85,0.54,6.18,5,3.48,5,1
36.25,CA,1343,1,0,4,16,20,0,161,303.96,10,38.17,54,0.4,9.12,19,2.84,3,1
594.92,FR,1344,0,0,5,12,48,14,126,367.63,2,490.65,66,0.81,2.43,8,0.66,8,0
730.93,IN,1345,1,1,3,15,24,17,34,181.08,16,112.75,20,0.13,8.84,16,1.16,0,1
289.04,US,1346,1,0,4,40,24,14,191,280.36,13,120.09,53,0.67,3.13,17,2.24,6,0
706.62,CA,1347,1,1,3,18,16,4,55,577.76,3,441.08,90,0.55,7.07,0,1.27,4,1
764,TR,1348,0,0,4,18,33,6,167,148.45,2,355.84,84,0.57,8.55,17,3.09,0,0
898.14,CA,1349,1,1,5,23,8,14,40,558.8,11,454.38,41,0.25,3.31,16,0.8,1,0
35.16,UK,1350,0,1,2,13,5,18,64,596.84,3,63.02,2,0.32,3.26,1,1.24,2,1
963.02,DE,1351,0,0,5,41,4,15,155,195.94,3,419.5,65,0.76,1.65,11,1.1,9,1
106.86,IN,1352,1,0,9,38,7,8,192,557.91,18,331.23,20,0.09,8.08,4,3.53,5,1
256.8,FR,1353,0,0,1,33,41,12,181,13.34,4,106.14,68,0.38,0.1,15,3.87,5,1
191.57,US,1354,0,1,4,41,7,14,34,114.53,16,329.31,21,0.58,3.37,18,2.42,5,0
909.18,US,1355,0,1,5,26,40,19,123,521.49,8,178.51,12,0.25,6.25,5,0.5,8,1
579.72,FR,1356,0,1,1,36,26,1,183,318.3,7,427.01,58,0.89,6.8,17,1.25,5,0
709.79,FR,1357,1,1,6,48,32,5,126,11.87,14,115.07,31,0.31,5.3,17,1.53,6,0
223.66,UK,1358,0,1,3,43,31,5,106,289.31,8,340.38,43,0.84,7.14,0,1.8,4,1
498.86,TR,1359,1,0,6,4,25,18,136,478.1,2,268.59,31,0.83,6.78,5,1.64,3,0
148.68,UK,1360,1,0,3,24,28,7,117,34.58,8,328.9,75,0.02,3.5,14,3.7,4,1
26.42,UK,1361,1,0,1,40,17,6,42,70.62,16,402.49,51,0.05,9.18,6,1.33,9,0
307.87,CA,1362,1,1,9,16,13,18,152,139.37,6,190.86,88,0.42,8.2,3,2.01,3,0
619.69,TR,1363,1,0,1,9,49,11,145,519.74,19,146.83,66,0.81,1.33,17,0.4,7,1
864.47,TR,1364,0,1,4,5,35,3,157,28.17,2,120.93,93,0.66,5.58,12,4.11,8,0
331.93,US,1365,0,1,9,1,1,3,49,558.26,4,210.81,79,0.77,3.19,16,0.29,4,1
893.13,CA,1366,0,0,5,20,26,13,86,440.99,4,133.49,16,0.45,7.4,0,1.51,4,1
951.21,TR,1367,1,0,1,2,7,7,76,368.06,8,468.46,43,0.75,2.72,9,0.21,3,1
524.87,UK,1368,0,1,3,30,11,1,165,411.65,6,100.96,70,0.96,6.14,0,2.49,6,0
641.06,IN,1369,0,1,1,48,12,12,72,323.14,9,350.08,49,0.99,4.95,6,2.38,1,0
323.75,TR,1370,1,0,7,43,20,3,190,428.54,9,124.54,55,0.14,4.34,9,4.77,9,0
433.27,CA,1371,1,1,8,48,17,13,34,128.38,14,304.79,9,0.7,9.88,7,0.12,8,1
699.01,IN,1372,0,0,9,12,20,4,78,589.18,16,14.48,2,0.92,7.91,8,0.31,9,1
311.57,FR,1373,1,1,2,1,43,2,172,429.42,12,457.33,84,0.77,0.77,12,0.69,8,0
730.93,IN,1374,1,1,3,15,24,17,34,181.08,16,112.75,20,0.13,8.84,16,1.16,0,1
605.1,FR,1375,1,1,9,34,48,10,119,324.03,19,253.8,94,0.16,1.36,3,2.32,5,0
581.13,IN,1376,0,0,4,1,20,9,174,31.2,17,280.88,27,0.64,8.1,15,3.17,5,0
35.16,UK,1377,0,1,2,13,5,18,64,596.84,3,63.02,2,0.32,3.26,1,1.24,2,1
118.95,DE,1378,1,0,1,7,13,5,54,69.56,8,170.15,35,0.44,9.06,8,3.12,1,0
834.12,DE,1379,1,1,2,47,26,14,99,220.15,16,57.17,55,0.57,9.97,16,1.1,3,1
666.87,FR,1380,0,0,3,18,39,4,44,566.95,7,347.72,84,0.14,9.63,1,1.49,1,1
423.24,UK,1381,0,0,7,37,1,4,172,95.67,19,42.47,57,0.16,0.68,8,2.29,5,0
416.28,UK,1382,1,1,0,24,11,3,75,562.88,12,256.36,61,0.62,8.95,17,1.93,9,1
247.17,TR,1383,1,1,7,7,5,16,105,277.83,8,189.4,95,0.7,0.12,15,1.97,7,1
895.88,CA,1384,0,0,1,9,2,3,8,65.27,3,222.41,38,0.22,7.3,2,0.96,1,0
543.95,DE,1385,1,0,2,44,5,19,19,382.93,15,418.88,19,0.92,1.27,4,1.58,2,1
687.39,US,1386,0,0,3,36,4,3,62,88.1,3,166.74,76,0.69,0.61,6,4.28,2,0
899.57,TR,1387,1,1,9,11,32,4,138,117.86,11,411.81,96,0.11,9.89,19,4.22,8,1
515.64,TR,1388,1,1,1,31,26,15,75,292.17,15,235.82,23,0.05,5.04,1,1.41,3,1
54.85,DE,1389,0,0,6,49,48,1,170,539.63,7,498.63,9,0.67,3.2,7,0.1,7,0
819.05,FR,1390,0,1,9,18,1,17,87,521.26,7,291.51,14,0.91,1.66,14,3.72,2,0
910.23,UK,1391,1,0,8,35,15,10,18,32.41,11,55.77,43,0.05,8.73,11,2.09,4,1
699.07,FR,1392,1,0,2,22,47,7,50,204.84,4,16.1,81,0.77,3.03,11,2.03,4,1
366.59,CA,1393,1,1,0,29,23,7,37,540.68,8,298.61,14,0.17,1.29,17,1.55,2,0
513.48,CA,1394,0,0,2,23,21,18,167,383.41,14,198.97,30,0.44,4.23,2,4.07,5,0
523.15,DE,1395,1,0,8,35,28,16,120,244.61,16,119.85,71,0.46,2.44,5,2.71,9,0
323.75,TR,1396,1,0,7,43,20,3,190,428.54,9,124.54,55,0.14,4.34,9,4.77,9,0
973.28,UK,1397,0,0,1,8,4,1,90,228.99,5,219.01,82,0.77,4.9,0,0.04,5,1
169.61,DE,1398,1,1,7,46,17,16,146,71.6,13,239.76,84,0.46,8.74,1,0.68,4,1
329.97,IN,1399,1,1,1,33,17,12,90,246.77,0,38.15,71,0.95,0.15,13,4.23,2,1
256.8,FR,1400,0,0,1,33,41,12,181,13.34,4,106.14,68,0.38,0.1,15,3.87,5,1
35.16,UK,1401,0,1,2,13,5,18,64,596.84,3,63.02,2,0.32,3.26,1,1.24,2,1
153.45,IN,1402,0,0,2,24,24,9,192,494.64,12,39.01,92,0.36,1.43,1,3.08,3,0
28.04,UK,1403,0,1,5,1,14,2,66,243.17,18,486.67,75,0.12,1.82,12,2.36,7,0
582.5,IN,1404,1,1,8,35,10,8,54,333.55,19,464.92,9,0.78,6.94,2,0.39,0,1
194.7,CA,1405,1,0,8,19,29,5,50,190.62,7,363.1,41,0.42,0.24,6,4.18,9,0
716.11,IN,1406,1,1,5,0,0,3,194,493.68,6,252.56,61,0.9,9.16,13,0.62,1,1
706.62,CA,1407,1,1,3,18,16,4,55,577.76,3,441.08,90,0.55,7.07,0,1.27,4,1
872.75,IN,1408,0,0,4,43,23,0,149,415.57,6,130.37,12,0.07,3.52,5,1.44,5,0
298.32,IN,1409,0,0,6,1,2,10,83,500.11,19,39.89,17,0.2,9.24,5,2.66,7,0
637.19,DE,1410,1,1,4,4,44,3,55,550.91,14,7.63,39,0.09,4.74,6,4.34,8,1
636.77,CA,1411,0,1,3,18,18,14,50,408.33,12,160.34,26,0.83,2.86,5,1.73,7,1
637.19,DE,1412,1,1,4,4,44,3,55,550.91,14,7.63,39,0.09,4.74,6,4.34,8,1
148.68,UK,1413,1,0,3,24,28,7,117,34.58,8,328.9,75,0.02,3.5,14,3.7,4,1
778.65,US,1414,0,0,1,45,38,19,100,313.66,17,154.7,54,0.83,0.26,2,4.69,8,1
374.11,US,1415,1,0,5,13,14,2,175,342.34,11,332.53,54,0.51,2.71,4,2.02,8,1
519.09,FR,1416,1,0,0,38,1,4,149,471.61,19,158.35,38,0.25,3.07,15,3.4,8,0
819.83,US,1417,0,0,7,0,20,10,27,76.63,9,95.8,14,0.69,4.41,8,3.36,6,1
434.7,DE,1418,0,0,9,32,46,16,195,247.63,7,292.45,64,0.05,8.12,6,4.71,9,1
800.31,TR,1419,1,0,7,26,47,10,93,205.94,6,495.39,24,0.59,4.12,12,0.59,9,0
834.12,DE,1420,1,1,2,47,26,14,99,220.15,16,57.17,55,0.57,9.97,16,1.1,3,1
83.81,US,1421,0,0,5,42,5,14,104,365.25,3,14.47,53,0.05,0.42,13,2.59,3,1
288.13,IN,1422,0,1,3,11,0,5,195,438.17,15,367.54,59,0.97,0.38,16,3.95,2,0
194.7,CA,1423,1,0,8,19,29,5,50,190.62,7,363.1,41,0.42,0.24,6,4.18,9,0
418.49,UK,1424,0,1,3,38,31,2,169,486.77,4,45.95,75,0.77,6.58,10,3.97,9,0
943.48,FR,1425,1,1,9,46,19,2,161,519.41,16,105.72,45,0.83,4.45,5,2.28,8,0
345.64,FR,1426,1,1,1,44,8,17,58,78.45,15,124.54,61,0.58,6.72,7,0.18,9,1
321.21,TR,1427,0,1,9,49,14,3,174,211.65,3,107.09,58,0.82,4.7,19,3.64,1,1
730.93,IN,1428,1,1,3,15,24,17,34,181.08,16,112.75,20,0.13,8.84,16,1.16,0,1
74.4,DE,1429,0,0,9,5,22,7,130,282.25,4,180.13,39,0.84,5.8,7,0.11,2,1
951.21,TR,1430,1,0,1,2,7,7,76,368.06,8,468.46,43,0.75,2.72,9,0.21,3,1
106.86,IN,1431,1,0,9,38,7,8,192,557.91,18,331.23,20,0.09,8.08,4,3.53,5,1
931.45,CA,1432,1,0,5,39,11,3,86,159.75,10,402.88,39,0.47,9.03,19,2.85,2,0
181.56,CA,1433,1,0,1,20,30,5,62,544.79,3,306.8,88,0.13,4.36,16,1.56,9,1
951.21,TR,1434,1,0,1,2,7,7,76,368.06,8,468.46,43,0.75,2.72,9,0.21,3,1
80.48,US,1435,1,0,0,20,17,15,3,241.75,13,222.67,76,0.8,6.32,4,4.12,0,1
148.1,TR,1436,0,1,7,4,2,0,24,107.49,3,333.79,39,0.68,8.33,18,3.07,3,0
251.55,US,1437,0,1,3,45,21,16,152,434.6,16,187.33,62,0.99,7.3,4,1.59,0,0
888.22,FR,1438,1,1,0,6,27,15,38,508.11,15,255.99,61,0.98,7.66,14,2.69,2,0
106.7,IN,1439,0,1,6,34,35,0,70,545.1,8,476.64,81,0.04,1.66,7,3.69,7,1
634.83,IN,1440,1,1,2,25,20,5,157,392.15,13,21.67,5,0.62,6.12,15,0.19,6,0
942.05,TR,1441,1,0,4,31,30,10,108,136.23,10,109.34,1,0.49,3.86,3,4.73,5,0
502.28,DE,1442,0,1,2,17,30,18,5,333.9,14,41.68,27,0.21,0.21,3,3.96,2,0
648.72,UK,1443,0,1,6,12,31,9,96,431.87,19,337.22,56,0.28,9.03,6,2.1,3,0
536.04,UK,1444,1,1,1,30,36,15,172,594.22,0,252.68,86,0.15,6.42,6,4.69,5,1
381.83,US,1445,0,0,1,15,20,9,162,345.17,11,300.44,19,0.84,9.12,15,1.69,3,1
207.68,IN,1446,1,1,1,13,43,14,101,132.31,19,148.15,62,0.31,6.76,19,3.09,9,1
251.55,US,1447,0,1,3,45,21,16,152,434.6,16,187.33,62,0.99,7.3,4,1.59,0,0
800.31,TR,1448,1,0,7,26,47,10,93,205.94,6,495.39,24,0.59,4.12,12,0.59,9,0
547.22,IN,1449,1,1,8,1,21,7,61,332.71,1,109.76,23,0.49,4.16,1,1.28,6,1
686.18,UK,1450,0,1,6,6,39,19,44,580.56,12,484.04,89,0.26,4.28,14,4.76,2,0
103.04,US,1451,0,0,5,41,27,7,64,401.17,18,464.45,63,0.48,0.61,13,3.98,1,1
204.02,US,1452,1,1,8,29,22,13,51,299.94,17,93.73,95,0.91,2.62,2,4.26,6,0
937.36,US,1453,0,1,0,40,22,12,176,285.51,0,101.51,0,0.76,5.89,3,0.82,8,0
300.66,TR,1454,0,1,5,21,48,9,154,515.71,1,419.37,8,0.65,8.27,12,1.21,6,0
699.01,IN,1455,0,0,9,12,20,4,78,589.18,16,14.48,2,0.92,7.91,8,0.31,9,1
716.11,IN,1456,1,1,5,0,0,3,194,493.68,6,252.56,61,0.9,9.16,13,0.62,1,1
834.12,DE,1457,1,1,2,47,26,14,99,220.15,16,57.17,55,0.57,9.97,16,1.1,3,1
118.95,DE,1458,1,0,1,7,13,5,54,69.56,8,170.15,35,0.44,9.06,8,3.12,1,0
293.68,FR,1459,1,0,7,48,7,8,48,499.56,1,497.84,4,0.63,9.08,0,4.67,0,0
110.46,FR,1460,1,0,1,20,38,2,45,408.9,4,139.61,84,0.79,5.5,9,2.01,1,0
898.24,FR,1461,1,1,3,40,8,6,87,232.62,5,139.12,7,0.13,9.28,5,1.97,6,1
551.24,FR,1462,1,1,4,10,16,8,180,285.4,14,430.11,98,0.44,6.16,17,0.89,5,0
369.99,FR,1463,0,1,4,42,1,12,0,167.04,16,273.17,89,0.28,1.65,6,4.14,5,0
311.2,CA,1464,0,0,7,43,37,18,146,309.39,17,133.82,12,0.76,9.42,1,0.13,8,0
26.42,UK,1465,1,0,1,40,17,6,42,70.62,16,402.49,51,0.05,9.18,6,1.33,9,0
850.73,US,1466,0,1,3,34,26,16,160,464.76,0,408.4,98,0.12,6.28,1,1.03,8,0
764,TR,1467,0,0,4,18,33,6,167,148.45,2,355.84,84,0.57,8.55,17,3.09,0,0
749.03,UK,1468,0,1,1,25,34,6,11,75.48,15,135.99,71,0.44,7.82,18,2.21,5,1
665.9,TR,1469,0,1,8,22,29,13,141,334.1,18,278.92,82,0.44,9.86,10,4.68,0,1
103.5,TR,1470,0,0,0,34,16,0,74,572.21,3,380.85,38,0.57,9.65,14,1.62,9,0
618.86,US,1471,0,0,9,46,34,13,141,437.67,17,285.26,96,0.38,5.89,19,3.2,6,1
35.16,UK,1472,0,1,2,13,5,18,64,596.84,3,63.02,2,0.32,3.26,1,1.24,2,1
649.02,FR,1473,1,0,4,11,12,1,160,40.8,14,166.02,89,0.6,1.81,6,2.44,1,0
942.05,TR,1474,1,0,4,31,30,10,108,136.23,10,109.34,1,0.49,3.86,3,4.73,5,0
311.57,FR,1475,1,1,2,1,43,2,172,429.42,12,457.33,84,0.77,0.77,12,0.69,8,0
797.83,TR,1476,0,0,7,27,9,18,80,141.73,19,355.16,23,0.03,1.31,0,2.89,6,0
380.87,US,1477,1,0,8,4,35,14,125,407.87,6,19.86,88,0.99,0.57,10,0.94,9,0
391.25,TR,1478,0,0,0,45,48,6,166,547.53,8,429.72,57,0.09,7.3,18,1.21,3,0
536.04,UK,1479,1,1,1,30,36,15,172,594.22,0,252.68,86,0.15,6.42,6,4.69,5,1
347.66,CA,1480,1,0,1,3,30,11,61,564.86,1,376.24,98,0.48,4.52,16,1.59,7,1
247.17,TR,1481,1,1,7,7,5,16,105,277.83,8,189.4,95,0.7,0.12,15,1.97,7,1
35.16,UK,1482,0,1,2,13,5,18,64,596.84,3,63.02,2,0.32,3.26,1,1.24,2,1
666.87,FR,1483,0,0,3,18,39,4,44,566.95,7,347.72,84,0.14,9.63,1,1.49,1,1
800.31,TR,1484,1,0,7,26,47,10,93,205.94,6,495.39,24,0.59,4.12,12,0.59,9,0
872.75,IN,1485,0,0,4,43,23,0,149,415.57,6,130.37,12,0.07,3.52,5,1.44,5,0
102.17,FR,1486,1,1,5,12,14,0,16,259.21,15,359.62,56,0.41,0.47,18,0.05,9,0
852.63,US,1487,1,1,4,49,10,19,1,504.58,7,498.83,98,0.96,5.72,1,1.02,7,1
523.15,DE,1488,1,0,8,35,28,16,120,244.61,16,119.85,71,0.46,2.44,5,2.71,9,0
572.63,CA,1489,1,1,2,45,21,10,89,516.78,11,381.62,87,0.35,8.44,17,1.71,7,1
477.49,TR,1490,1,1,2,25,26,15,19,383.2,9,352.56,71,0.55,3.15,14,4.49,6,0
374.11,US,1491,1,0,5,13,14,2,175,342.34,11,332.53,54,0.51,2.71,4,2.02,8,1
561.23,CA,1492,0,1,3,44,3,19,104,28.54,1,208.54,0,0.89,4.09,16,0.23,6,1
663.6,UK,1493,0,0,7,8,18,10,159,209.03,8,270.29,61,0.84,1.77,17,3.08,2,0
862.12,TR,1494,0,0,8,7,34,6,3,506.82,16,428.21,76,0.34,1.99,4,1.69,7,1
529.51,DE,1495,0,0,9,13,7,11,29,409.66,12,83.95,88,0.78,5.3,2,1.9,4,0
663.6,UK,1496,0,0,7,8,18,10,159,209.03,8,270.29,61,0.84,1.77,17,3.08,2,0
862.12,TR,1497,0,0,8,7,34,6,3,506.82,16,428.21,76,0.34,1.99,4,1.69,7,1
810.31,DE,1498,1,1,1,27,21,4,27,513.01,1,157.36,90,0.51,4.67,2,1.94,0,0
819.05,FR,1499,0,1,9,18,1,17,87,521.26,7,291.51,14,0.91,1.66,14,3.72,2,0
663.6,UK,1500,0,0,7,8,18,10,159,209.03,8,270.29,61,0.84,1.77,17,3.08,2,0
764,TR,1501,0,0,4,18,33,6,167,148.45,2,355.84,84,0.57,8.55,17,3.09,0,0
332.08,UK,1502,1,0,4,0,39,1,141,342,12,118.65,12,0.22,1.11,14,1.78,1,1
204.02,US,1503,1,1,8,29,22,13,51,299.94,17,93.73,95,0.91,2.62,2,4.26,6,0
930.4,FR,1504,1,0,8,42,44,14,25,245.47,15,282.54,83,0.43,0.13,3,0.35,1,1
547.22,IN,1505,1,1,8,1,21,7,61,332.71,1,109.76,23,0.49,4.16,1,1.28,6,1
936.79,FR,1506,0,1,6,20,33,14,193,444.36,5,69.39,41,0.94,3.54,4,1.69,9,0
332.08,UK,1507,1,0,4,0,39,1,141,342,12,118.65,12,0.22,1.11,14,1.78,1,1
574.36,DE,1508,1,0,4,42,17,14,74,544.58,8,183.41,47,0.01,7.31,5,1.2,5,1
705.46,UK,1509,0,1,3,20,41,11,83,139.69,2,382.34,37,0.65,2.25,12,2.45,9,1
749.03,UK,1510,0,1,1,25,34,6,11,75.48,15,135.99,71,0.44,7.82,18,2.21,5,1
985.79,US,1511,1,0,0,3,33,3,92,385.88,5,234.8,81,0.01,2.44,9,1.73,0,0
666.87,FR,1512,0,0,3,18,39,4,44,566.95,7,347.72,84,0.14,9.63,1,1.49,1,1
805.45,IN,1513,1,1,2,18,43,7,142,502.89,8,109.2,84,0.23,8.12,16,4.35,8,0
990.6,US,1514,0,0,1,31,34,14,36,37.17,0,81.69,88,0.28,1.43,2,1.74,9,1
561.23,CA,1515,0,1,3,44,3,19,104,28.54,1,208.54,0,0.89,4.09,16,0.23,6,1
513.48,CA,1516,0,0,2,23,21,18,167,383.41,14,198.97,30,0.44,4.23,2,4.07,5,0
36.25,CA,1517,1,0,4,16,20,0,161,303.96,10,38.17,54,0.4,9.12,19,2.84,3,1
378.3,DE,1518,0,1,1,44,29,13,123,114.95,8,244.85,0,0.65,6.42,16,3.13,3,1
594.98,DE,1519,1,0,4,8,13,11,189,170.21,3,392.07,52,0.09,2.58,3,1.45,2,1
929.04,FR,1520,0,0,0,35,36,7,83,495.75,14,38.29,57,0.78,5.69,12,4.62,1,1
182.62,DE,1521,0,0,1,8,28,15,89,360.16,2,312.13,51,0.33,5.25,7,0.57,6,0
687.39,US,1522,0,0,3,36,4,3,62,88.1,3,166.74,76,0.69,0.61,6,4.28,2,0
749.03,UK,1523,0,1,1,25,34,6,11,75.48,15,135.99,71,0.44,7.82,18,2.21,5,1
391.25,TR,1524,0,0,0,45,48,6,166,547.53,8,429.72,57,0.09,7.3,18,1.21,3,0
602.67,US,1525,1,1,1,17,5,7,133,28.25,18,413.25,61,0.9,5.99,12,2.23,0,1
423.24,UK,1526,0,0,7,37,1,4,172,95.67,19,42.47,57,0.16,0.68,8,2.29,5,0
307.87,CA,1527,1,1,9,16,13,18,152,139.37,6,190.86,88,0.42,8.2,3,2.01,3,0
990.6,US,1528,0,0,1,31,34,14,36,37.17,0,81.69,88,0.28,1.43,2,1.74,9,1
757,IN,1529,1,0,2,2,20,8,112,10.26,17,76.32,53,0.93,6,13,0.12,4,0
321.21,TR,1530,0,1,9,49,14,3,174,211.65,3,107.09,58,0.82,4.7,19,3.64,1,1
705.46,UK,1531,0,1,3,20,41,11,83,139.69,2,382.34,37,0.65,2.25,12,2.45,9,1
502.28,DE,1532,0,1,2,17,30,18,5,333.9,14,41.68,27,0.21,0.21,3,3.96,2,0
558.81,DE,1533,1,0,5,41,4,12,123,417.1,5,288.44,51,0.92,5.79,0,4.87,4,1
534.35,FR,1534,1,1,1,33,49,3,48,545.25,0,82.46,96,0.73,6.91,9,4.3,7,0
757,IN,1535,1,0,2,2,20,8,112,10.26,17,76.32,53,0.93,6,13,0.12,4,0
810.31,DE,1536,1,1,1,27,21,4,27,513.01,1,157.36,90,0.51,4.67,2,1.94,0,0
169.61,DE,1537,1,1,7,46,17,16,146,71.6,13,239.76,84,0.46,8.74,1,0.68,4,1
298.32,IN,1538,0,0,6,1,2,10,83,500.11,19,39.89,17,0.2,9.24,5,2.66,7,0
553.73,FR,1539,0,0,6,8,10,8,74,487.82,9,402.39,85,0.68,0.67,1,4.2,0,0
536.04,UK,1540,1,1,1,30,36,15,172,594.22,0,252.68,86,0.15,6.42,6,4.69,5,1
369.99,FR,1541,0,1,4,42,1,12,0,167.04,16,273.17,89,0.28,1.65,6,4.14,5,0
757,IN,1542,1,0,2,2,20,8,112,10.26,17,76.32,53,0.93,6,13,0.12,4,0
347.4,US,1543,0,1,3,35,48,13,34,486.88,1,283.89,21,0.98,7.88,7,3.4,5,1
773.26,DE,1544,1,0,5,36,22,18,188,321.86,19,317.55,77,0.56,1.95,6,0.92,0,1
181.56,CA,1545,1,0,1,20,30,5,62,544.79,3,306.8,88,0.13,4.36,16,1.56,9,1
808.77,FR,1546,0,1,4,41,20,5,124,484.8,16,433.01,51,0.3,7.65,16,1.29,6,0
502.28,DE,1547,0,1,2,17,30,18,5,333.9,14,41.68,27,0.21,0.21,3,3.96,2,0
716.11,IN,1548,1,1,5,0,0,3,194,493.68,6,252.56,61,0.9,9.16,13,0.62,1,1
171.31,UK,1549,0,0,3,33,24,2,63,398.88,0,424.46,63,0.08,2.09,17,2.81,9,1
478.74,IN,1550,1,1,9,24,24,5,147,332.65,10,432.18,98,0.89,8.16,8,0.62,7,0
909.18,US,1551,0,1,5,26,40,19,123,521.49,8,178.51,12,0.25,6.25,5,0.5,8,1
293.68,FR,1552,1,0,7,48,7,8,48,499.56,1,497.84,4,0.63,9.08,0,4.67,0,0
74.4,DE,1553,0,0,9,5,22,7,130,282.25,4,180.13,39,0.84,5.8,7,0.11,2,1
